userId,month,date,sleep_start_time,sleep_end_time,sleep_min,sleep_efficiency,awaken_min,awaken_moments,cal_consume,active_cal,walks,distance,stairs,active_ratio,nap_total_freq,nap_total_time
3,5,2,1419.0,1924.0,424.00000000000006,0.8396,81.0,25.0,2534.0,877.0,9160.0,6.630000000000001,13.0,0.1485,0.0,0.0
3,5,3,1521.0,2010.0,414.0,0.8466,75.0,22.0,2333.0,631.0,4861.0,3.5,1.0,0.1474,0.0,0.0
3,5,4,1515.0,1914.0,366.0,0.9173,33.0,21.0,2507.0,858.0,9063.0,6.370000000000001,10.0,0.1418,0.0,0.0
3,5,5,1534.0,1980.0,390.0,0.8744,55.99999999999999,23.0,2098.0,394.0,2187.0,1.5199999999999998,0.0,0.0864,0.0,0.0
3,5,6,1522.0,1993.0,427.0,0.9066,44.0,27.0,1744.0,29.0,131.0,0.09,0.0,0.009000000000000001,0.0,0.0
3,5,7,1469.0,1917.0,395.0,0.8817,52.99999999999999,25.0,2093.0,311.0,1489.0,1.03,1.0,0.0732,0.0,0.0
3,5,8,1444.0,2057.0,582.0,0.9494,16.0,0.0,2306.0,577.0,4166.0,2.92,7.0,0.1299,0.0,0.0
3,5,9,1437.0,1892.0,395.0,0.8681,60.0,20.0,2576.0,900.0000000000001,7889.0,5.47,9.0,0.1582,0.0,0.0
3,5,10,1435.0,1877.0,381.0,0.862,61.0,23.0,3093.0,1620.0,12876.0,9.01,45.0,0.3032,0.0,0.0
3,5,11,1464.0,2018.0,502.0,0.9061,52.0,25.0,2634.0,1010.9999999999999,9981.0,7.029999999999999,6.0,0.1832,0.0,0.0
3,5,12,1525.0,1945.0,348.0,0.8286,72.0,23.0,1768.0,62.0,315.0,0.22000000000000003,0.0,0.0192,0.0,0.0
3,5,13,1455.0,1989.0,479.00000000000006,0.897,55.0,27.0,2142.0,504.0,5314.0,4.4,2.0,0.0754,0.0,0.0
3,5,14,1506.0,1939.0,383.0,0.8845,49.99999999999999,20.0,2944.0,1379.0,12759.0,9.18,8.0,0.2459,0.0,0.0
3,5,15,1470.0,1983.0,427.99999999999994,0.8343,85.0,21.0,2436.0,853.0,7771.0,5.64,4.0,0.128,0.0,0.0
3,5,16,1443.0,1915.0,395.0,0.8369,77.0,26.0,2853.0,1168.0,10044.0,7.06,9.0,0.2015,0.0,0.0
3,5,17,1444.0,2009.0,501.0,0.8867,64.0,32.0,2654.0,1096.0,12211.0,8.46,10.0,0.162,0.0,0.0
3,5,18,1521.0,1993.0,412.0,0.8729,60.0,28.0,2140.0,323.0,1529.0,1.06,0.0,0.0833,0.0,0.0
3,5,19,1556.0,2013.0,376.0,0.8228,81.0,19.0,2251.0,574.0,6068.0,4.46,11.0,0.0898,0.0,0.0
3,5,20,1542.0,2126.0,502.99999999999994,0.8613,81.0,26.0,2330.0,685.0,6432.0,4.79,2.0,0.12300000000000001,0.0,0.0
3,5,21,1471.0,1983.0,465.0,0.9082,47.0,31.0,2529.0,879.9999999999999,8503.0,5.98,11.0,0.1844,0.0,0.0
3,5,22,1444.0,1861.0,364.0,0.8729,52.99999999999999,26.0,2494.0,836.0,7166.0,5.29,2.0,0.1518,0.0,0.0
3,5,23,1471.0,1968.0,456.0,0.9175,41.0,18.0,2817.0,1231.0,12603.0,8.73,19.0,0.1963,0.0,0.0
3,5,24,1485.0,1958.0,408.0,0.8626,65.0,21.0,1828.0,133.0,477.0,0.33,0.0,0.0434,0.0,0.0
3,5,25,1392.0,2019.0,556.0,0.8868,71.0,34.0,3192.0,1621.0,16455.0,11.4,8.0,0.2541,0.0,0.0
3,5,26,1560.0,2043.0,436.0,0.9027,47.0,28.0,2250.0,449.0,2850.0,1.98,0.0,0.113,0.0,0.0
3,5,27,1500.0,1982.0,431.0,0.8942,51.0,28.999999999999996,2053.0,209.0,568.0,0.39000000000000007,0.0,0.0543,0.0,0.0
3,5,28,1537.0,2034.0,422.0,0.8491,75.0,28.0,2386.0,664.0,6103.0,4.23,4.0,0.1189,0.0,0.0
3,5,29,1467.0,2006.0,487.0,0.9035,52.0,25.0,2128.0,380.0,1631.0,1.13,0.0,0.0922,0.0,0.0
3,5,30,1472.0,1890.0,361.0,0.8636,57.0,24.0,2930.0,1293.0,11945.0,8.42,24.0,0.2273,0.0,0.0
3,5,31,1510.0,1943.0,374.0,0.8637,58.99999999999999,20.0,1723.0,2.0,0.0,0.0,0.0,0.001,0.0,0.0
3,6,1,1486.0,1979.0,436.0,0.8844,57.0,30.0,2375.0,648.0,5983.0,4.15,6.0,0.11900000000000001,0.0,0.0
3,6,2,1496.0,2005.0,447.99999999999994,0.8802,61.0,28.999999999999996,2108.0,357.0,2345.0,1.67,0.0,0.0844,0.0,0.0
3,6,3,1529.0,2040.0,472.0,0.9237,39.0,28.0,1743.0,28.0,142.0,0.10000000000000002,0.0,0.0086,0.0,0.0
5,4,23,1596.0,2043.0,402.0,0.8993,45.0,27.0,1542.0,546.0,9085.0,5.87,25.0,0.1847,0.0,0.0
5,4,24,1656.0,1948.0,269.0,0.9212,23.0,21.0,1599.0,614.0,9916.0,6.31,23.0,0.2188,1.0,60.0
5,4,25,1728.0,2011.0,260.0,0.9187,23.0,13.0,1649.0,676.0,12690.999999999998,8.11,15.0,0.20600000000000002,1.0,102.0
5,4,26,1773.0,2064.0,241.00000000000003,0.8282,49.99999999999999,21.0,1774.0,837.0,11837.0,7.72,23.0,0.2375,1.0,212.99999999999997
5,4,27,1599.0,2204.0,513.0,0.8479,92.0,42.0,1197.0,103.0,1139.0,0.72,3.0,0.049,0.0,0.0
5,4,28,1776.0,2038.0,216.0,0.8244,46.0,15.0,1411.0,379.0,6291.0,3.9799999999999995,12.0,0.1567,0.0,0.0
5,4,29,1692.0,1952.0,236.00000000000003,0.9077,24.0,18.0,1597.0,610.0,10561.0,6.67,8.0,0.1954,1.0,109.0
5,4,30,1735.0,2025.0,244.0,0.8414,46.0,20.0,1510.0,494.00000000000006,7843.0,5.0,14.0,0.16,1.0,115.0
5,5,1,1630.0,1945.0,266.0,0.8444,49.0,16.0,1486.0,446.0,7264.0,4.59,21.0,0.1614,1.0,210.00000000000003
5,5,2,1708.0,2018.0,278.0,0.8968,32.0,27.0,1468.0,434.0,7305.999999999999,4.62,13.0,0.1293,1.0,88.0
5,5,3,1735.0,2100.0,324.0,0.8877,41.0,24.0,1666.0,712.0,10486.0,6.630000000000001,30.0,0.2308,0.0,0.0
5,5,4,1772.0,2092.0,285.0,0.8906,35.0,24.0,1601.0,622.0,9853.0,6.2299999999999995,25.0,0.2035,0.0,0.0
5,5,5,1750.0,1995.0,219.0,0.8939,26.0,22.0,1436.0,416.0,5256.0,3.32,2.0,0.1686,1.0,129.0
5,5,6,1665.655629992485,2020.9450228214264,363.1261304616928,0.9570637565672397,55.86518821120262,43.1428639292717,1113.0,4.0,36.0,0.02,0.0,0.0017,0.06340280920267105,18.782257735729218
5,5,7,1352.0,2021.0,582.0,0.87,87.0,51.0,1112.0,7.0,97.0,0.05999999999999999,0.0,0.0021,0.0,0.0
5,5,8,1601.0,1932.0,295.0,0.8912,36.0,24.0,1593.0,583.0,8742.0,5.57,19.0,0.2565,0.0,0.0
5,5,9,1732.0,2016.0,256.0,0.9014,27.999999999999996,22.0,1718.0,762.0,13393.0,8.56,24.0,0.218,1.0,195.0
5,5,10,1700.0,2033.0,289.0,0.8679,44.0,24.0,1668.0,691.0,11780.0,7.54,20.0,0.25,0.0,0.0
5,5,11,1766.0,2090.0,278.0,0.858,46.0,22.0,1559.0,586.0,8286.0,5.34,5.0,0.2163,1.0,78.0
